id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postcode,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
107940,65+,female,majority,30y+,university,upper class,0.5452234138072727,True,before 2015,True,True,10238,13000.0,sedan,3,0,5,False
858675,16-25,female,majority,0-9y,none,poverty,0.3719807005181177,False,before 2015,False,True,10238,10000.0,sedan,0,0,0,True
505481,40-64,female,majority,10-19y,none,poverty,,True,before 2015,True,True,92101,8000.0,sedan,1,0,0,False
594904,26-39,female,majority,0-9y,high school,working class,0.4726751736932563,False,before 2015,False,True,10238,,sedan,0,0,0,True
747580,16-25,female,majority,0-9y,high school,poverty,0.3260288993113341,False,before 2015,True,False,10238,19000.0,sedan,0,0,0,True
332700,40-64,female,majority,20-29y,university,upper class,0.5298649623852705,True,before 2015,True,True,10238,11000.0,sedan,1,0,1,False
976369,40-64,female,majority,20-29y,none,middle class,0.3940178472726093,True,before 2015,True,True,10238,11000.0,sedan,3,0,0,False
679730,16-25,female,majority,0-9y,high school,poverty,0.4404396695602368,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True
432058,40-64,male,majority,10-19y,university,middle class,0.6080560740690575,True,after 2015,False,True,32765,9000.0,sedan,0,0,3,False
740498,16-25,male,majority,0-9y,high school,poverty,0.2157278264088223,False,before 2015,False,False,32765,10000.0,sedan,0,0,0,True
801283,16-25,female,majority,0-9y,university,working class,0.3275908244575751,False,before 2015,False,False,10238,14000.0,sedan,0,0,0,True
539616,26-39,female,majority,0-9y,none,poverty,0.3176973711610151,True,before 2015,False,False,32765,,sedan,0,0,0,False
620447,26-39,female,majority,10-19y,university,upper class,0.7764554390782819,True,before 2015,True,True,10238,12000.0,sedan,1,1,1,False
772315,40-64,female,majority,20-29y,university,upper class,0.5454437446082123,True,before 2015,False,False,10238,11000.0,sedan,1,0,2,False
805314,16-25,male,majority,0-9y,none,poverty,0.3269877087775192,False,before 2015,False,True,10238,10000.0,sedan,0,0,0,True
622295,26-39,female,majority,0-9y,high school,middle class,0.4928181363365424,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,True
769923,65+,female,majority,30y+,high school,upper class,0.6299848044740747,False,after 2015,False,True,10238,15000.0,sedan,2,0,4,False
761062,40-64,female,majority,10-19y,high school,middle class,0.5447521777586471,False,before 2015,True,True,10238,9000.0,sedan,2,0,0,False
602588,26-39,female,majority,10-19y,none,poverty,0.3942650149428709,False,before 2015,False,True,10238,11000.0,sedan,0,0,1,False
83737,40-64,female,minority,20-29y,none,working class,0.4183048565105679,False,before 2015,False,True,10238,13000.0,sedan,1,0,0,False
543924,26-39,male,majority,10-19y,university,upper class,0.7646900997648359,False,before 2015,True,True,10238,11000.0,sports car,1,0,2,True
596744,40-64,female,majority,0-9y,university,upper class,0.6966010337271471,True,before 2015,True,True,32765,10000.0,sedan,0,0,0,False
240384,40-64,male,majority,20-29y,high school,upper class,0.6321993849634755,True,before 2015,True,False,10238,10000.0,sedan,2,0,2,False
846855,40-64,female,minority,10-19y,university,upper class,0.6031632370958914,True,before 2015,False,True,32765,11000.0,sedan,2,0,0,False
69212,40-64,male,majority,10-19y,university,upper class,0.5245211285285368,True,before 2015,True,True,32765,,sedan,3,0,0,True
5949,16-25,female,majority,0-9y,high school,middle class,0.5087644219573085,False,before 2015,False,True,10238,11000.0,sedan,0,0,0,True
764054,40-64,male,majority,20-29y,none,upper class,,True,before 2015,True,False,10238,12000.0,sedan,2,2,2,False
501875,26-39,female,minority,10-19y,high school,middle class,0.5478432125011079,True,before 2015,False,False,10238,15000.0,sedan,0,0,1,True
196456,40-64,male,majority,20-29y,none,poverty,0.4070005307400174,False,before 2015,False,True,32765,9000.0,sedan,8,3,4,True
493706,40-64,male,majority,20-29y,university,upper class,0.7641171567990139,False,before 2015,True,True,10238,,sedan,1,0,5,False
241076,26-39,female,minority,0-9y,high school,working class,0.3373787641557072,True,before 2015,False,False,10238,13000.0,sedan,0,0,0,True
734835,26-39,male,majority,0-9y,none,working class,0.4616897166171542,True,before 2015,True,True,10238,10000.0,sedan,0,0,0,True
70698,40-64,male,minority,20-29y,university,upper class,0.5586102096002697,True,after 2015,True,True,10238,11000.0,sedan,3,1,3,False
148192,26-39,male,majority,0-9y,university,upper class,0.6379102144121085,True,before 2015,True,True,10238,10000.0,sedan,0,0,0,False
900823,65+,male,majority,30y+,university,upper class,0.6082079204337881,False,before 2015,True,True,10238,12000.0,sedan,4,1,3,False
756342,65+,female,majority,10-19y,high school,upper class,,True,after 2015,True,True,32765,7000.0,sedan,2,0,2,False
906649,16-25,female,majority,0-9y,high school,poverty,0.3904928315382309,False,before 2015,False,False,10238,11000.0,sedan,0,0,0,True
271782,40-64,female,majority,20-29y,university,upper class,0.5829590446374744,True,after 2015,True,True,21217,10000.0,sedan,1,0,1,True
451123,16-25,male,majority,0-9y,none,poverty,0.3528605617419292,True,before 2015,True,True,32765,10000.0,sedan,0,0,0,True
357983,65+,male,majority,30y+,university,upper class,0.7180679557502564,True,before 2015,True,True,10238,12000.0,sedan,4,1,5,False
571194,40-64,female,majority,20-29y,high school,poverty,0.3420137297724536,False,before 2015,True,True,32765,,sedan,6,1,2,False
815139,26-39,female,majority,10-19y,university,middle class,,True,before 2015,False,False,10238,13000.0,sedan,2,0,0,False
872633,16-25,female,minority,0-9y,none,working class,,False,before 2015,False,False,32765,11000.0,sedan,0,0,0,True
291065,65+,male,majority,10-19y,university,upper class,0.5744303378575564,False,before 2015,False,True,92101,12000.0,sedan,3,0,1,True
865832,65+,male,majority,30y+,high school,upper class,0.5837375306849749,False,before 2015,True,True,10238,10000.0,sedan,3,1,5,False
37656,65+,male,majority,30y+,high school,middle class,0.1995862649955144,True,before 2015,True,True,10238,8000.0,sedan,6,1,6,False
769768,16-25,female,majority,0-9y,none,poverty,0.3485104683249054,True,before 2015,False,False,10238,13000.0,sedan,0,0,0,True
480887,40-64,female,majority,20-29y,none,working class,0.3763609329888923,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,False
387428,26-39,female,majority,10-19y,none,working class,0.4546562937959736,False,before 2015,False,False,10238,18000.0,sedan,2,0,0,False
330099,26-39,female,majority,10-19y,none,poverty,0.2543928838634379,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,False
613717,16-25,female,minority,0-9y,high school,poverty,0.4301725188324181,False,before 2015,False,False,10238,14000.0,sports car,0,0,0,True
911473,40-64,male,majority,20-29y,high school,upper class,0.5859101362400143,False,before 2015,True,True,32765,10000.0,sedan,5,0,0,False
563175,40-64,female,majority,20-29y,university,middle class,0.5000798154654826,True,before 2015,False,False,32765,14000.0,sedan,1,1,2,False
272001,26-39,male,majority,10-19y,university,upper class,,True,after 2015,True,True,10238,12000.0,sedan,0,0,0,False
215445,16-25,male,majority,0-9y,none,poverty,0.4425234857699696,True,before 2015,True,False,10238,,sedan,0,0,0,True
578635,40-64,male,majority,10-19y,high school,middle class,,True,before 2015,False,True,10238,12000.0,sedan,2,0,4,False
887325,16-25,female,majority,0-9y,high school,poverty,0.2983002002798249,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True
110283,40-64,female,majority,0-9y,university,upper class,0.5635661989200738,True,after 2015,True,True,10238,14000.0,sedan,0,0,0,False
613670,26-39,female,majority,10-19y,university,middle class,0.5528557246369896,True,before 2015,False,True,92101,12000.0,sedan,1,1,0,False
491511,26-39,female,majority,10-19y,high school,middle class,0.4849151408745666,True,before 2015,False,False,32765,13000.0,sports car,1,0,0,True
403031,16-25,female,majority,0-9y,none,working class,,False,before 2015,False,True,32765,12000.0,sedan,0,0,0,True
210484,16-25,male,majority,0-9y,high school,poverty,0.2052827746067424,False,before 2015,False,False,10238,13000.0,sedan,0,0,0,True
602790,16-25,female,majority,0-9y,high school,poverty,0.2412935569513577,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,False
976407,40-64,female,minority,10-19y,high school,middle class,0.6200389582828856,True,after 2015,True,True,10238,12000.0,sedan,1,0,1,False
411490,16-25,male,majority,0-9y,high school,poverty,0.3042562428251973,True,before 2015,False,True,92101,14000.0,sedan,0,0,0,True
657351,40-64,female,majority,20-29y,university,upper class,0.6608490340692316,True,after 2015,True,False,32765,10000.0,sedan,5,1,4,False
949479,26-39,male,majority,10-19y,university,middle class,,True,before 2015,True,True,10238,12000.0,sports car,1,0,1,True
709084,26-39,male,majority,10-19y,high school,middle class,,True,before 2015,True,False,10238,7000.0,sedan,2,0,1,False
324483,40-64,female,majority,20-29y,university,upper class,0.6135322636094647,True,after 2015,True,True,10238,11000.0,sedan,1,0,0,False
269129,40-64,female,majority,20-29y,high school,upper class,,False,before 2015,False,True,32765,4000.0,sedan,1,2,1,False
626587,40-64,female,majority,20-29y,university,upper class,0.6831496294142616,True,after 2015,False,True,32765,9000.0,sedan,2,0,1,False
11280,16-25,female,majority,0-9y,university,middle class,,True,after 2015,False,False,10238,14000.0,sedan,0,0,0,False
586725,16-25,female,majority,0-9y,none,poverty,,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,True
850687,40-64,male,majority,20-29y,high school,upper class,0.553308152582268,False,before 2015,False,False,32765,,sedan,3,1,0,False
378356,26-39,male,majority,10-19y,none,poverty,0.1428568741606682,True,before 2015,True,True,32765,8000.0,sedan,3,1,0,True
461730,16-25,female,majority,0-9y,high school,working class,0.5689042718463312,True,before 2015,False,False,32765,14000.0,sedan,0,0,0,True
589218,65+,male,majority,20-29y,high school,upper class,0.4856727576949824,True,before 2015,True,True,10238,14000.0,sedan,4,2,0,False
946498,40-64,male,minority,10-19y,high school,upper class,0.6793754625742531,False,before 2015,True,False,10238,10000.0,sedan,2,1,0,False
479118,40-64,male,majority,10-19y,university,upper class,0.5282959648021781,True,after 2015,False,True,10238,12000.0,sedan,1,0,4,False
744591,26-39,male,majority,0-9y,high school,working class,0.4694285820819799,True,before 2015,False,False,10238,17000.0,sedan,0,0,0,True
633972,16-25,male,majority,0-9y,university,working class,0.1966518580351812,True,before 2015,True,False,10238,15000.0,sedan,0,0,0,False
223390,16-25,male,majority,0-9y,high school,poverty,0.4074307626863781,True,before 2015,False,False,32765,14000.0,sedan,0,0,0,False
758891,40-64,male,majority,20-29y,university,middle class,0.4344065093807981,True,before 2015,False,True,21217,11000.0,sports car,1,0,0,True
736939,16-25,female,majority,0-9y,high school,working class,0.4547714598756744,False,before 2015,True,False,10238,14000.0,sedan,0,0,0,True
733325,16-25,female,majority,0-9y,university,middle class,,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False
393981,40-64,male,majority,20-29y,university,upper class,0.5371232990680931,True,after 2015,False,True,10238,14000.0,sedan,4,0,0,False
471822,65+,male,majority,20-29y,university,upper class,0.6340212804612396,True,before 2015,False,True,32765,9000.0,sedan,3,1,1,False
540570,16-25,female,majority,0-9y,high school,poverty,0.3376774662073182,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True
278283,16-25,male,minority,0-9y,none,poverty,0.3978857195047106,False,before 2015,False,True,32765,,sedan,0,0,0,True
264164,26-39,female,majority,10-19y,none,poverty,,False,before 2015,False,False,10238,13000.0,sports car,1,0,0,True
505778,65+,male,majority,30y+,none,upper class,0.6111742157695501,False,before 2015,False,True,32765,12000.0,sedan,10,0,0,False
981161,16-25,male,majority,0-9y,high school,poverty,0.4061774183487175,True,before 2015,False,False,10238,16000.0,sedan,0,0,0,True
380644,40-64,female,minority,10-19y,high school,upper class,0.5932952607036057,True,before 2015,True,True,32765,8000.0,sedan,2,1,0,False
436817,26-39,male,majority,10-19y,university,middle class,,False,before 2015,True,True,10238,12000.0,sedan,3,0,2,False
237309,16-25,male,minority,0-9y,university,working class,0.4310118692564083,False,before 2015,True,True,32765,8000.0,sedan,0,0,0,True
576563,40-64,male,majority,20-29y,university,upper class,0.6606202402761614,True,before 2015,True,True,32765,7000.0,sedan,3,1,4,False
313857,16-25,female,minority,0-9y,none,poverty,0.3597423112305584,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True
849983,65+,female,majority,0-9y,high school,upper class,0.6952752089780221,False,after 2015,False,True,10238,10000.0,sedan,0,0,0,False
33096,65+,male,majority,0-9y,university,upper class,0.5537761327931844,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False
820080,65+,male,majority,0-9y,university,upper class,0.8012142311019844,True,after 2015,False,True,10238,10000.0,sedan,0,0,0,False
959200,40-64,male,majority,20-29y,university,upper class,0.8456270968062706,False,before 2015,False,True,32765,,sedan,7,1,0,True
704651,16-25,male,majority,0-9y,university,middle class,0.613793495440892,True,after 2015,True,True,10238,14000.0,sedan,0,0,0,True
516737,40-64,male,majority,20-29y,high school,middle class,0.4748507882647603,False,before 2015,False,True,32765,12000.0,sports car,3,1,2,True
744557,26-39,female,majority,0-9y,high school,middle class,0.5121611533628815,False,before 2015,True,True,10238,12000.0,sedan,0,0,0,False
884200,16-25,female,majority,0-9y,high school,poverty,0.4921613731854921,True,before 2015,False,True,10238,15000.0,sedan,0,0,0,False
980162,65+,female,majority,30y+,high school,upper class,0.5570043831736404,True,after 2015,False,False,10238,15000.0,sedan,1,0,3,False
138549,65+,male,majority,10-19y,high school,upper class,0.6855793795050787,True,after 2015,True,True,32765,7000.0,sedan,2,0,5,False
661049,40-64,male,majority,20-29y,university,upper class,,True,before 2015,False,True,10238,12000.0,sedan,3,0,0,False
145781,26-39,male,majority,10-19y,university,middle class,0.4472392183805535,False,before 2015,True,False,10238,11000.0,sedan,0,1,3,False
884877,26-39,male,majority,10-19y,high school,working class,0.3626070571005141,False,before 2015,False,False,10238,12000.0,sedan,0,0,1,False
616755,16-25,male,majority,0-9y,high school,poverty,0.3311444080390952,False,before 2015,False,False,92101,15000.0,sedan,0,0,0,True
993761,40-64,male,majority,0-9y,university,upper class,0.6665708808245926,True,before 2015,True,True,32765,7000.0,sports car,0,0,0,True
391958,40-64,female,majority,10-19y,high school,upper class,0.7597218689925157,True,before 2015,True,True,10238,12000.0,sedan,2,0,2,False
235541,26-39,male,majority,10-19y,none,poverty,0.3554484102410427,True,before 2015,True,True,32765,9000.0,sedan,6,1,1,False
603591,16-25,male,majority,0-9y,university,middle class,0.4911714317868657,True,before 2015,True,False,32765,9000.0,sedan,0,0,0,True
527814,26-39,male,minority,10-19y,none,poverty,0.5090413982006466,False,before 2015,False,True,10238,11000.0,sedan,1,0,3,True
903819,40-64,female,majority,10-19y,high school,middle class,0.5727872533240705,True,after 2015,False,False,10238,15000.0,sedan,1,0,0,False
856747,16-25,male,majority,0-9y,high school,working class,,True,before 2015,True,True,92101,10000.0,sedan,0,0,0,True
153420,26-39,male,majority,0-9y,none,poverty,0.1702452857312173,True,before 2015,False,False,10238,,sedan,0,0,0,True
610675,26-39,female,majority,0-9y,high school,working class,0.6231426423796359,True,after 2015,False,False,10238,16000.0,sedan,0,0,0,False
103124,40-64,male,majority,0-9y,high school,middle class,0.5535588872675963,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,True
37021,16-25,female,majority,0-9y,high school,working class,0.4555194990814978,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,False
97800,40-64,male,minority,20-29y,none,middle class,0.5543950016032893,False,after 2015,False,False,10238,16000.0,sedan,0,0,4,False
559326,16-25,male,majority,0-9y,none,poverty,0.2544700935636953,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,True
942534,40-64,male,majority,20-29y,high school,working class,0.397751130243592,False,before 2015,False,False,10238,18000.0,sedan,1,0,3,True
187174,65+,male,majority,10-19y,high school,upper class,,True,before 2015,True,True,10238,8000.0,sedan,2,0,1,False
373573,40-64,male,majority,20-29y,none,upper class,0.6675682172147324,True,after 2015,False,True,10238,11000.0,sedan,3,0,6,False
417589,65+,male,majority,0-9y,university,upper class,0.6063061374642535,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False
297130,16-25,male,majority,0-9y,none,poverty,0.3909633860367781,False,before 2015,True,False,32765,9000.0,sedan,0,0,0,True
930707,40-64,female,majority,20-29y,high school,upper class,0.5636298303010419,True,after 2015,True,True,10238,10000.0,sedan,2,0,5,False
784749,26-39,male,majority,10-19y,university,middle class,0.5051272639867151,False,before 2015,False,False,10238,16000.0,sedan,0,1,1,False
742437,40-64,female,majority,10-19y,university,upper class,,True,after 2015,True,False,10238,15000.0,sedan,2,0,1,False
61889,40-64,female,majority,20-29y,high school,middle class,0.5883010090816301,True,before 2015,False,True,10238,,sedan,1,2,2,False
284158,65+,male,majority,30y+,university,upper class,0.5505629540058324,False,after 2015,False,True,10238,17000.0,sedan,4,1,3,False
117479,16-25,male,minority,0-9y,high school,working class,0.355992241229828,True,before 2015,False,True,10238,12000.0,sedan,0,0,0,True
73432,16-25,female,majority,0-9y,high school,poverty,0.3035289246474821,False,before 2015,False,True,10238,12000.0,sedan,0,0,0,True
717981,65+,male,majority,30y+,high school,upper class,0.6082481234143344,True,after 2015,True,True,32765,8000.0,sedan,10,1,4,False
570855,40-64,male,majority,20-29y,high school,upper class,0.5656002831268322,True,after 2015,True,True,10238,11000.0,sedan,1,0,4,False
91308,26-39,male,majority,10-19y,high school,working class,0.2837396402134595,True,before 2015,False,False,32765,13000.0,sedan,2,1,0,True
771944,65+,female,majority,30y+,high school,upper class,0.6563811456013456,True,before 2015,True,True,10238,9000.0,sedan,4,0,5,False
64984,16-25,male,minority,0-9y,none,working class,0.4025785640861608,True,before 2015,False,False,32765,14000.0,sedan,0,0,0,True
739655,65+,male,majority,30y+,high school,upper class,0.6877893170484483,True,after 2015,True,True,10238,11000.0,sedan,4,1,4,False
557158,40-64,male,majority,20-29y,university,upper class,,True,after 2015,False,True,10238,15000.0,sedan,4,0,3,False
988458,65+,female,majority,30y+,none,upper class,0.5658647797711369,True,after 2015,True,True,32765,6000.0,sedan,10,3,4,False
844425,40-64,male,majority,20-29y,high school,middle class,0.5074746711773291,True,after 2015,False,True,32765,6000.0,sedan,6,2,2,False
343044,26-39,female,majority,10-19y,university,upper class,0.6477397119577972,True,before 2015,False,True,32765,9000.0,sedan,1,1,0,True
104623,40-64,male,majority,20-29y,high school,upper class,0.7146041051611214,True,before 2015,False,True,32765,10000.0,sedan,2,1,3,False
401259,26-39,female,majority,10-19y,university,middle class,0.5876351706646832,True,after 2015,False,True,10238,10000.0,sedan,0,1,0,False
56428,26-39,male,majority,10-19y,university,working class,0.3276972993667342,True,before 2015,False,False,32765,13000.0,sedan,1,0,0,True
297716,16-25,male,majority,0-9y,high school,poverty,0.3457415848717494,False,before 2015,False,False,32765,13000.0,sedan,0,0,0,True
261464,26-39,male,majority,10-19y,high school,middle class,0.4646190914516829,True,after 2015,True,True,32765,12000.0,sedan,5,1,0,False
124833,65+,female,majority,20-29y,university,upper class,0.5704282195243078,True,before 2015,True,True,10238,9000.0,sports car,2,0,3,False
745999,40-64,female,majority,20-29y,high school,middle class,0.5461243165310067,False,before 2015,True,False,10238,9000.0,sedan,3,0,1,False
226,26-39,male,majority,0-9y,none,poverty,0.4541773038411031,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True
947390,26-39,male,majority,0-9y,none,working class,0.4852303649056671,False,before 2015,False,True,10238,15000.0,sedan,0,0,0,True
498673,40-64,male,majority,20-29y,university,upper class,0.6952148312049189,True,before 2015,True,True,10238,9000.0,sedan,4,0,5,False
757922,16-25,female,majority,0-9y,none,poverty,0.3060569212575669,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True
865316,40-64,female,majority,20-29y,university,upper class,0.6527368124494255,True,before 2015,True,True,10238,13000.0,sedan,4,0,2,False
620590,26-39,male,majority,10-19y,high school,working class,0.4365877926342473,True,before 2015,False,False,32765,12000.0,sedan,2,0,0,True
231919,26-39,male,majority,10-19y,high school,middle class,0.6303208291323615,True,after 2015,True,False,10238,16000.0,sedan,1,0,0,False
458828,26-39,male,majority,10-19y,high school,poverty,0.3070550976960573,True,before 2015,False,False,10238,14000.0,sedan,3,0,2,False
94127,65+,male,minority,0-9y,high school,upper class,0.5980895336803876,True,before 2015,True,True,32765,8000.0,sedan,0,0,0,True
154809,26-39,female,majority,10-19y,university,middle class,0.405846593806807,True,after 2015,False,True,10238,15000.0,sedan,2,0,0,False
789131,40-64,female,majority,20-29y,university,upper class,0.5757451296405501,True,before 2015,True,False,92101,12000.0,sedan,0,1,0,False
26883,26-39,female,majority,0-9y,university,upper class,0.6183002944413831,True,after 2015,True,True,92101,13000.0,sedan,0,0,0,False
245852,65+,male,majority,10-19y,high school,middle class,0.5839314559764571,True,after 2015,False,True,32765,11000.0,sedan,3,1,1,False
424685,16-25,female,majority,0-9y,high school,middle class,0.5730305069553552,False,after 2015,False,False,10238,15000.0,sedan,0,0,0,True
742144,40-64,male,majority,20-29y,university,upper class,0.7439687621339224,True,after 2015,True,True,10238,11000.0,sedan,3,0,1,False
74744,26-39,female,minority,10-19y,none,poverty,0.3187556952308137,False,before 2015,True,False,32765,9000.0,sedan,1,0,0,False
894333,16-25,male,majority,0-9y,high school,middle class,0.6855670948359924,True,before 2015,False,True,32765,11000.0,sedan,0,0,0,True
131400,40-64,male,majority,20-29y,university,upper class,0.7484736559983464,True,before 2015,True,True,10238,13000.0,sedan,0,0,6,False
934104,26-39,male,majority,10-19y,university,upper class,0.6355599395913655,False,before 2015,True,False,32765,11000.0,sedan,3,2,0,False
849845,26-39,female,majority,0-9y,high school,poverty,0.3406862555323136,False,before 2015,False,True,10238,11000.0,sedan,0,0,0,False
519948,40-64,female,majority,20-29y,none,working class,0.4647727031848582,True,after 2015,True,False,32765,11000.0,sedan,1,0,1,False
127507,65+,male,majority,0-9y,university,upper class,0.5387208204393835,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True
503269,40-64,female,minority,20-29y,high school,working class,0.3740604475477269,True,before 2015,False,True,32765,12000.0,sports car,2,1,0,False
337559,40-64,male,majority,20-29y,high school,middle class,0.5795819505506645,True,after 2015,True,True,10238,9000.0,sedan,3,0,2,False
210028,40-64,female,minority,20-29y,none,middle class,0.5216370293764842,True,before 2015,False,False,10238,16000.0,sedan,3,0,1,False
625565,26-39,male,majority,10-19y,high school,middle class,,False,after 2015,False,True,10238,13000.0,sedan,1,0,2,True
232262,65+,male,majority,10-19y,high school,upper class,0.3995310114066084,True,after 2015,True,True,10238,9000.0,sedan,2,0,0,False
277499,16-25,male,majority,0-9y,university,upper class,0.711130247514043,True,before 2015,True,False,32765,11000.0,sedan,0,0,0,False
761455,40-64,male,majority,20-29y,high school,upper class,0.6810789500454674,True,before 2015,True,False,10238,12000.0,sedan,3,2,4,False
330207,40-64,female,majority,20-29y,university,upper class,0.6172238033115515,False,after 2015,True,True,32765,10000.0,sedan,4,3,3,False
927059,16-25,male,majority,0-9y,none,poverty,0.3449080748268442,False,before 2015,False,False,32765,13000.0,sedan,0,0,0,True
22905,26-39,female,majority,10-19y,high school,upper class,0.5431775519517923,True,before 2015,True,True,32765,8000.0,sedan,1,0,0,False
270333,65+,male,majority,30y+,university,upper class,0.5832612783680788,True,after 2015,False,True,10238,9000.0,sedan,5,0,2,False
168510,26-39,female,majority,10-19y,university,upper class,,False,before 2015,True,True,10238,11000.0,sedan,0,1,0,False
125408,65+,male,majority,30y+,university,upper class,0.7079048188214504,True,after 2015,True,True,10238,12000.0,sedan,4,1,2,False
107410,16-25,male,majority,0-9y,none,poverty,0.3086760491529937,False,after 2015,True,True,10238,11000.0,sedan,0,0,0,True
912595,26-39,male,majority,10-19y,high school,middle class,0.4532261163998474,True,before 2015,True,True,10238,14000.0,sports car,2,1,0,False
137209,26-39,female,majority,10-19y,university,middle class,0.6680436827403672,False,before 2015,False,True,10238,10000.0,sedan,0,0,1,False
882775,16-25,female,majority,0-9y,high school,working class,0.4237711447220497,True,after 2015,False,False,32765,13000.0,sedan,0,0,0,True
926478,65+,female,majority,10-19y,university,upper class,0.4779624315482342,True,before 2015,True,True,32765,7000.0,sedan,3,0,1,False
756207,40-64,male,majority,20-29y,university,upper class,0.6165145855943818,True,before 2015,False,True,10238,14000.0,sedan,2,0,2,False
96679,16-25,female,majority,0-9y,none,poverty,0.1541351795574787,True,before 2015,False,False,10238,18000.0,sedan,0,0,0,True
30993,40-64,female,majority,20-29y,university,upper class,0.5426376550206501,True,after 2015,False,True,10238,9000.0,sedan,1,0,0,False
904544,40-64,female,majority,0-9y,university,upper class,0.7976152776255272,True,before 2015,True,False,10238,13000.0,sedan,0,0,0,False
660975,40-64,female,majority,20-29y,university,middle class,0.5752234865821753,True,before 2015,True,True,10238,12000.0,sedan,3,1,1,False
343102,26-39,female,majority,10-19y,none,poverty,0.3763502094705643,True,before 2015,True,True,10238,8000.0,sedan,1,0,0,False
748173,26-39,male,majority,10-19y,none,poverty,0.2539444112229153,True,before 2015,False,True,10238,15000.0,sedan,1,0,1,True
466515,26-39,male,majority,10-19y,none,working class,0.3978853338946178,False,before 2015,False,False,32765,13000.0,sports car,2,1,0,True
80504,26-39,male,majority,10-19y,university,poverty,,False,before 2015,False,False,10238,14000.0,sedan,0,0,3,True
648192,40-64,male,majority,20-29y,university,middle class,0.4760755481035748,False,before 2015,False,False,10238,16000.0,sedan,2,0,3,False
900525,26-39,male,majority,10-19y,high school,middle class,0.3413656943911265,True,before 2015,False,False,32765,11000.0,sedan,1,0,0,True
629147,65+,male,majority,0-9y,high school,middle class,0.6742126938809867,True,before 2015,True,True,32765,7000.0,sedan,0,0,0,True
126571,16-25,female,majority,0-9y,none,working class,0.4556299715795965,True,after 2015,False,True,10238,12000.0,sports car,0,0,0,False
919697,26-39,female,majority,10-19y,high school,upper class,0.647036115942897,True,after 2015,False,True,10238,8000.0,sedan,0,1,1,False
26688,26-39,female,majority,10-19y,high school,middle class,0.5551939776516457,True,after 2015,False,True,10238,12000.0,sedan,2,0,3,False
474971,40-64,male,majority,20-29y,university,middle class,0.5131929341910539,True,before 2015,True,True,32765,5000.0,sedan,7,1,2,False
287540,40-64,female,majority,20-29y,high school,upper class,0.5682407176327693,False,before 2015,True,False,32765,11000.0,sedan,3,0,0,False
584269,40-64,female,majority,20-29y,high school,working class,0.3331783936397684,True,before 2015,False,False,10238,14000.0,sports car,0,0,2,False
326608,40-64,female,majority,10-19y,university,upper class,0.5392138269084618,False,before 2015,True,True,32765,5000.0,sedan,0,1,0,True
450029,65+,female,majority,0-9y,university,upper class,0.6018126779616341,True,after 2015,True,True,10238,,sedan,0,0,0,False
792310,65+,male,majority,30y+,university,upper class,0.3630724927822561,True,before 2015,True,False,21217,,sedan,3,1,0,True
166073,40-64,female,majority,20-29y,high school,middle class,0.545089952761571,True,before 2015,True,True,10238,14000.0,sedan,1,0,0,False
521571,40-64,female,majority,10-19y,none,poverty,0.3582560449825787,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True
418047,40-64,male,majority,20-29y,high school,upper class,0.5935481774271312,True,after 2015,True,True,10238,8000.0,sedan,6,0,5,False
407435,40-64,female,majority,20-29y,university,upper class,0.6380148539874897,True,before 2015,True,True,92101,11000.0,sedan,3,0,1,False
902008,40-64,female,minority,10-19y,high school,poverty,0.2893073879601041,False,before 2015,True,True,32765,8000.0,sedan,1,1,0,False
635622,26-39,female,minority,10-19y,none,working class,0.5799385856829034,False,before 2015,False,False,10238,15000.0,sedan,1,0,0,True
754120,16-25,male,majority,0-9y,high school,working class,,True,after 2015,False,True,32765,14000.0,sedan,0,0,0,True
3131,26-39,female,majority,10-19y,high school,middle class,0.4137739689907644,True,after 2015,True,False,10238,11000.0,sedan,0,1,1,False
747188,26-39,female,majority,0-9y,high school,middle class,0.3921298915339043,True,before 2015,True,True,32765,6000.0,sedan,0,0,0,True
219595,65+,female,minority,10-19y,university,upper class,0.5576866532602021,True,before 2015,True,True,10238,12000.0,sedan,1,0,0,False
